customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
MS34991,Arizona,M,High School or Below,572027.54,66627.0,85.0,0.0,Personal Auto,Four-Door Car,733.21126
EE53627,Oregon,M,High School or Below,572027.54,12131.0,64.0,0.0,Personal Auto,Four-Door Car,251.44949
XY39691,Arizona,F,High School or Below,572027.54,0.0,110.0,0.0,Personal Auto,SUV,528.0
ZU96776,California,M,Bachelor,572027.54,0.0,90.0,0.0,Personal Auto,Two-Door Car,648.0
FF84784,California,M,College,572027.54,33317.0,72.0,0.0,Personal Auto,Two-Door Car,345.6
QT90140,Arizona,F,Doctor,572027.54,68931.0,66.0,0.0,Personal Auto,Four-Door Car,309.577946
TO71844,Oregon,M,College,572027.54,0.0,67.0,0.0,Personal Auto,Four-Door Car,321.6
HV69023,California,F,High School or Below,572027.54,19189.0,108.0,0.0,Personal Auto,SUV,518.4
RE32481,California,F,Master,572027.54,49390.0,195.0,0.0,Personal Auto,Luxury Car,738.05105
CA79988,Oregon,M,College,572027.54,33124.0,67.0,0.0,Personal Auto,Four-Door Car,80.119997
DO48071,California,F,College,572027.54,40516.0,70.0,0.0,Personal Auto,Two-Door Car,137.168874
MW48891,Washington,F,High School or Below,572027.54,0.0,112.0,0.0,Personal Auto,Sports Car,537.6
JC37277,Oregon,M,College,572027.54,34615.0,87.0,0.0,Personal Auto,Four-Door Car,417.6
YU80673,California,F,College,572027.54,29894.0,72.0,0.0,Personal Auto,Four-Door Car,16.510134
BV69462,Oregon,F,Bachelor,572027.54,0.0,79.0,0.0,Corporate Auto,Two-Door Car,379.2
DW86238,Washington,M,High School or Below,572027.54,0.0,84.0,0.0,Personal Auto,Four-Door Car,847.490817
BQ51616,Oregon,F,High School or Below,572027.54,86732.0,180.0,0.0,Personal Auto,Luxury SUV,204.373113
XX89213,Nevada,F,Master,572027.54,68516.0,216.0,0.0,Corporate Auto,Luxury SUV,95.693949
JC96695,California,M,Doctor,572027.54,31562.0,115.0,0.0,Personal Auto,SUV,552.0
RN55306,Oregon,F,High School or Below,572027.54,0.0,74.0,0.0,Personal Auto,Four-Door Car,582.420512
WH36609,Arizona,F,Bachelor,572027.54,24477.0,79.0,0.0,Personal Auto,Four-Door Car,379.2
UO43395,Oregon,M,Master,572027.54,0.0,100.0,0.0,Personal Auto,SUV,480.0
DS32060,California,M,College,572027.54,20046.0,87.0,0.0,Personal Auto,Two-Door Car,417.6
LK51056,Arizona,M,Bachelor,572027.54,78152.0,114.0,0.0,Corporate Auto,SUV,547.2
PX71218,Arizona,M,Bachelor,572027.54,0.0,65.0,0.0,Personal Auto,Four-Door Car,733.522405
NS19456,Oregon,F,College,572027.54,36067.0,117.0,0.0,Personal Auto,Sports Car,561.6
MR60878,Oregon,F,Bachelor,572027.54,44362.0,66.0,0.0,Corporate Auto,Four-Door Car,142.113373
MB32944,Nevada,M,Master,572027.54,77350.0,66.0,0.0,Personal Auto,Four-Door Car,316.8
FE70473,Oregon,F,College,572027.54,86641.0,71.0,0.0,Personal Auto,Two-Door Car,161.752532
XB64251,Oregon,M,College,572027.54,72258.0,105.0,0.0,Personal Auto,SUV,12.497538
WI38796,Oregon,M,Bachelor,572027.54,70737.0,114.0,0.0,Corporate Auto,SUV,741.655597
KS12294,California,M,Bachelor,572027.54,0.0,159.0,0.0,Personal Auto,SUV,1410.16929
US89453,California,M,College,572027.54,0.0,125.0,0.0,Personal Auto,SUV,988.535078
XK39439,California,M,College,572027.54,0.0,81.0,0.0,Personal Auto,Four-Door Car,388.8
VJ71087,Arizona,M,Bachelor,572027.54,17672.0,110.0,0.0,Personal Auto,SUV,792.0
FM54600,Washington,F,High School or Below,572027.54,0.0,173.0,0.0,Corporate Auto,SUV,1245.6
UV43859,Oregon,F,High School or Below,572027.54,47297.0,115.0,0.0,Personal Auto,SUV,796.130111
JP28293,California,F,Doctor,572027.54,57240.0,83.0,0.0,Corporate Auto,Four-Door Car,83.652384
UV48189,California,M,Bachelor,572027.54,28181.0,109.0,0.0,Personal Auto,SUV,523.2
ZA34848,Arizona,F,Bachelor,572027.54,31275.0,66.0,0.0,Personal Auto,Two-Door Car,316.8
FA57012,California,M,College,572027.54,0.0,182.0,0.0,Special Auto,Luxury Car,1310.4
GU82757,California,F,Bachelor,572027.54,63774.0,111.0,0.0,Corporate Auto,Four-Door Car,60.036683
KW12214,Oregon,M,High School or Below,572027.54,78441.0,103.0,0.0,Personal Auto,SUV,613.866905
EG97649,Oregon,F,College,572027.54,0.0,104.0,0.0,Personal Auto,SUV,499.2
YB42706,Nevada,M,College,572027.54,0.0,76.0,0.0,Corporate Auto,Two-Door Car,364.8
WV74449,Washington,F,College,572027.54,0.0,117.0,0.0,Personal Auto,SUV,511.422666
AZ77669,Oregon,M,High School or Below,572027.54,91423.0,109.0,0.0,Personal Auto,SUV,435.796252
FM25704,Oregon,M,Bachelor,572027.54,86933.0,63.0,0.0,Corporate Auto,Two-Door Car,269.563038
UR34922,California,M,Doctor,572027.54,65255.0,72.0,0.0,Personal Auto,Four-Door Car,321.457124
RA17555,Oregon,M,High School or Below,572027.54,41533.0,65.0,0.0,Corporate Auto,Four-Door Car,232.879766
AW71157,California,M,College,572027.54,50097.0,71.0,0.0,Personal Auto,Four-Door Car,17.484679
IN91592,California,F,Bachelor,572027.54,73858.0,72.0,0.0,Personal Auto,Four-Door Car,422.59237
WX37953,Oregon,F,College,572027.54,94943.0,69.0,0.0,Personal Auto,Four-Door Car,387.545055
NL85206,California,F,College,572027.54,72685.0,68.0,0.0,Personal Auto,Four-Door Car,14.464783
PR23514,California,M,College,572027.54,60184.0,199.0,0.0,Personal Auto,Luxury SUV,161.61574
XZ23352,California,F,High School or Below,572027.54,0.0,106.0,0.0,Corporate Auto,SUV,763.2
MX80067,California,M,High School or Below,572027.54,74045.0,64.0,0.0,Personal Auto,Four-Door Car,307.2
HR10835,Nevada,M,High School or Below,572027.54,52564.0,122.0,0.0,Personal Auto,SUV,42.131925
FR15942,Washington,M,Bachelor,572027.54,19098.0,87.0,0.0,Personal Auto,Two-Door Car,417.6
GX22886,Arizona,M,College,572027.54,78784.0,80.0,0.0,Personal Auto,Four-Door Car,239.964694
HQ70429,Washington,F,College,572027.54,0.0,65.0,0.0,Personal Auto,Two-Door Car,163.046956
YT84266,Oregon,M,College,572027.54,29256.0,63.0,0.0,Personal Auto,Four-Door Car,302.4
GH48715,Arizona,F,High School or Below,572027.54,77912.0,71.0,0.0,Corporate Auto,Four-Door Car,23.89816
BN46866,Oregon,M,College,572027.54,45345.0,72.0,0.0,Personal Auto,Four-Door Car,99.039453
CG94611,Oregon,M,College,572027.54,25630.0,86.0,0.0,Corporate Auto,Two-Door Car,412.8
GK94889,California,M,College,572027.54,22280.0,68.0,0.0,Personal Auto,Four-Door Car,169.414572
QN62538,Nevada,M,High School or Below,572027.54,0.0,69.0,0.0,Corporate Auto,Four-Door Car,496.8
UQ13133,Nevada,M,Master,572027.54,61567.0,65.0,0.0,Personal Auto,Four-Door Car,39.532978
DI65961,Arizona,M,High School or Below,572027.54,34644.0,66.0,0.0,Personal Auto,Four-Door Car,316.8
WQ85760,California,M,College,572027.54,26991.0,119.0,0.0,Corporate Auto,SUV,856.8
No35621,Arizona,M,Bachelor,572027.54,49746.0,61.0,0.0,Personal Auto,Two-Door Car,624.42874
IA11644,California,M,High School or Below,572027.54,0.0,72.0,0.0,Special Auto,Two-Door Car,723.010515
TV53243,Arizona,F,College,572027.54,49625.0,66.0,0.0,Corporate Auto,Two-Door Car,261.549577
WV53081,Arizona,F,College,572027.54,49308.0,65.0,0.0,Corporate Auto,Four-Door Car,150.235884
LL57541,California,F,Master,572027.54,63624.0,95.0,0.0,Personal Auto,Four-Door Car,175.243467
RP27249,Oregon,F,Master,572027.54,80358.0,116.0,0.0,Personal Auto,SUV,443.637243
OT85112,Washington,M,College,572027.54,38460.0,88.0,0.0,Personal Auto,Four-Door Car,91.55098
GV47847,California,M,High School or Below,572027.54,0.0,64.0,0.0,Personal Auto,Two-Door Car,460.8
BB48165,California,F,Bachelor,572027.54,0.0,101.0,0.0,Personal Auto,SUV,727.2
HH80006,Oregon,F,High School or Below,572027.54,0.0,92.0,0.0,Personal Auto,Four-Door Car,711.323244
TH70115,California,M,College,572027.54,34835.0,89.0,0.0,Personal Auto,Two-Door Car,294.691896
WE64781,Oregon,F,Bachelor,572027.54,93836.0,139.0,0.0,Corporate Auto,Sports Car,497.353106
KN27565,Oregon,M,Master,572027.54,34075.0,196.0,0.0,Special Auto,Luxury SUV,451.896687
LE85123,Oregon,M,Bachelor,572027.54,35624.0,66.0,0.0,Personal Auto,Four-Door Car,227.44626
QF76244,Oregon,F,Doctor,572027.54,83218.0,72.0,0.0,Personal Auto,Four-Door Car,245.103885
PU73561,Arizona,F,Bachelor,572027.54,24641.0,105.0,0.0,Personal Auto,SUV,504.0
HM38744,Oregon,M,Bachelor,572027.54,22828.0,106.0,0.0,Corporate Auto,SUV,508.8
ST59524,Oregon,M,College,572027.54,0.0,71.0,0.0,Personal Auto,Four-Door Car,340.8
EZ77297,California,M,Master,572027.54,28729.0,90.0,0.0,Personal Auto,Four-Door Car,338.744392
DR84843,Arizona,M,Bachelor,572027.54,72731.0,65.0,0.0,Personal Auto,Four-Door Car,125.704164
MV54498,California,F,College,572027.54,59932.0,71.0,0.0,Personal Auto,Four-Door Car,116.600107
EM85557,Washington,F,College,572027.54,54292.0,67.0,0.0,Personal Auto,Four-Door Car,321.6
FY73682,California,M,Bachelor,572027.54,0.0,194.0,0.0,Personal Auto,Luxury SUV,931.2
XT54610,California,F,Bachelor,572027.54,0.0,63.0,0.0,Personal Auto,Four-Door Car,302.4
CE16324,Nevada,F,College,572027.54,59414.0,91.0,0.0,Personal Auto,Two-Door Car,340.32278
KX75698,Oregon,M,High School or Below,572027.54,96587.0,138.0,0.0,Personal Auto,SUV,749.244062
UV82770,California,M,Bachelor,572027.54,0.0,111.0,0.0,Personal Auto,SUV,532.8
MX95450,Oregon,F,College,572027.54,0.0,133.0,0.0,Personal Auto,SUV,638.4
XF96605,California,M,College,572027.54,94362.0,74.0,0.0,Personal Auto,Two-Door Car,195.405949
WQ75856,Oregon,F,Bachelor,572027.54,84488.0,61.0,0.0,Personal Auto,Four-Door Car,208.885686
JG35886,California,F,College,572027.54,65085.0,103.0,0.0,Personal Auto,Four-Door Car,480.073548
XY66810,California,F,Bachelor,572027.54,0.0,72.0,0.0,Personal Auto,Two-Door Car,518.4
ON50913,California,F,College,572027.54,0.0,69.0,0.0,Special Auto,Four-Door Car,450.760925
LS59408,Arizona,M,High School or Below,572027.54,0.0,67.0,0.0,Personal Auto,Four-Door Car,664.128009
XQ14689,Nevada,M,College,572027.54,0.0,62.0,0.0,Personal Auto,Four-Door Car,446.4
QF55724,California,M,Bachelor,572027.54,60798.0,66.0,0.0,Personal Auto,Four-Door Car,316.8
FD79560,Arizona,F,High School or Below,572027.54,30761.0,69.0,0.0,Special Auto,Two-Door Car,331.2
KM18818,Arizona,F,College,572027.54,25981.0,65.0,0.0,Personal Auto,Two-Door Car,77.54669
XA28126,California,M,Bachelor,572027.54,67739.0,149.0,0.0,Personal Auto,SUV,270.373444
LJ93770,Arizona,F,Doctor,572027.54,25581.0,105.0,0.0,Personal Auto,SUV,429.695284
MK52711,California,F,High School or Below,572027.54,99759.0,65.0,0.0,Personal Auto,Two-Door Car,74.463101
AZ68184,Washington,M,High School or Below,572027.54,76514.0,112.0,0.0,Personal Auto,SUV,573.941286
NN52789,Arizona,M,Bachelor,572027.54,18375.0,103.0,0.0,Personal Auto,Sports Car,535.080276
XC68458,California,M,Bachelor,572027.54,21832.0,84.0,0.0,Personal Auto,Four-Door Car,403.2
AF49027,Arizona,F,College,572027.54,0.0,117.0,0.0,Personal Auto,Two-Door Car,842.4
PR22184,California,F,College,572027.54,95330.0,113.0,0.0,Corporate Auto,Sports Car,542.4
GM98732,California,F,College,572027.54,0.0,106.0,0.0,Personal Auto,SUV,634.396608
NP66209,California,F,College,572027.54,0.0,68.0,0.0,Personal Auto,Two-Door Car,326.4
GA46608,Oregon,M,Bachelor,572027.54,25899.0,63.0,0.0,Personal Auto,Four-Door Car,302.4
FZ79470,Arizona,F,Bachelor,572027.54,0.0,74.0,0.0,Personal Auto,Four-Door Car,355.2
KR10942,Oregon,F,Bachelor,572027.54,33201.0,66.0,0.0,Personal Auto,Two-Door Car,314.044227
AW86033,California,M,College,572027.54,18287.0,61.0,0.0,Personal Auto,Two-Door Car,292.8
LM79063,Arizona,F,Doctor,572027.54,76506.0,89.0,0.0,Personal Auto,Two-Door Car,427.2
NB30963,California,M,High School or Below,572027.54,41859.0,76.0,0.0,Personal Auto,Two-Door Car,166.1306
AO40386,Oregon,M,College,572027.54,27504.0,91.0,0.0,Personal Auto,Four-Door Car,436.8
BN74259,Arizona,M,High School or Below,572027.54,45360.0,73.0,0.0,Corporate Auto,Four-Door Car,350.4
XV69290,California,M,College,572027.54,49078.0,97.0,0.0,Corporate Auto,Four-Door Car,484.013411
RE97741,California,M,High School or Below,572027.54,0.0,90.0,0.0,Personal Auto,Four-Door Car,648.0
HN69035,Arizona,F,College,572027.54,91810.0,71.0,0.0,Corporate Auto,Four-Door Car,165.520952
SI48717,Oregon,M,College,572027.54,70600.0,122.0,0.0,Personal Auto,SUV,636.982333
PJ67250,Arizona,F,College,572027.54,33554.0,131.0,0.0,Special Auto,SUV,934.656068
SH85263,California,M,Bachelor,572027.54,77642.0,64.0,0.0,Personal Auto,Two-Door Car,282.146354
WV37081,California,M,College,572027.54,25963.0,66.0,0.0,Personal Auto,Four-Door Car,298.954932
No61408,California,F,Bachelor,572027.54,57452.0,136.0,0.0,Personal Auto,SUV,652.8
DE91458,Washington,F,Master,572027.54,0.0,77.0,0.0,Personal Auto,Four-Door Car,491.66348
EP83939,Arizona,M,High School or Below,572027.54,91416.0,69.0,0.0,Personal Auto,Four-Door Car,109.904496
IU17657,California,M,Bachelor,572027.54,22000.0,69.0,0.0,Personal Auto,Two-Door Car,383.224514
EO95166,Oregon,M,Bachelor,572027.54,41167.0,118.0,0.0,Personal Auto,Four-Door Car,554.957693
KX79225,Oregon,M,High School or Below,572027.54,0.0,70.0,0.0,Personal Auto,Four-Door Car,504.0
EZ60033,California,F,Bachelor,572027.54,0.0,86.0,0.0,Corporate Auto,Four-Door Car,412.8
KK58047,Oregon,M,College,572027.54,53944.0,71.0,0.0,Personal Auto,Two-Door Car,340.8
JW62354,Nevada,F,College,572027.54,75648.0,108.0,0.0,Personal Auto,SUV,112.660916
TT18939,California,M,Bachelor,572027.54,29414.0,64.0,0.0,Personal Auto,Four-Door Car,71.303109
IJ21010,Arizona,F,Bachelor,572027.54,48567.0,130.0,0.0,Personal Auto,SUV,624.0
PZ31902,Arizona,F,Bachelor,572027.54,69276.0,74.0,0.0,Personal Auto,Two-Door Car,201.327931
WD88540,California,M,High School or Below,572027.54,0.0,96.0,0.0,Personal Auto,Two-Door Car,460.8
IL67915,Arizona,F,College,572027.54,50117.0,107.0,0.0,Corporate Auto,Four-Door Car,462.654347
VQ76590,Arizona,M,Bachelor,572027.54,22828.0,106.0,0.0,Personal Auto,SUV,508.8
FJ60600,Oregon,F,High School or Below,572027.54,0.0,96.0,0.0,Personal Auto,Four-Door Car,818.730215
MP53132,Oregon,F,High School or Below,572027.54,0.0,136.0,0.0,Corporate Auto,SUV,979.2
XP96549,Oregon,F,High School or Below,572027.54,20868.0,112.0,0.0,Personal Auto,SUV,537.6
VC34797,California,F,Bachelor,572027.54,40921.0,62.0,0.0,Corporate Auto,Four-Door Car,10.560419
QV30663,Nevada,F,Master,572027.54,99654.0,121.0,0.0,Personal Auto,SUV,272.788141
AK90865,Oregon,F,High School or Below,572027.54,0.0,110.0,0.0,Special Auto,Sports Car,686.90827
BX51438,Arizona,M,Bachelor,572027.54,56218.0,72.0,0.0,Personal Auto,Four-Door Car,302.942519
DU38713,Arizona,F,High School or Below,572027.54,70717.0,72.0,0.0,Personal Auto,Two-Door Car,37.28874
WQ13284,California,M,College,572027.54,62989.0,71.0,0.0,Personal Auto,Four-Door Car,319.131547
JB36584,Arizona,M,Master,572027.54,41459.0,71.0,0.0,Personal Auto,Four-Door Car,340.8
WQ23548,California,F,Master,572027.54,0.0,102.0,0.0,Personal Auto,SUV,489.6
WZ98067,Oregon,M,College,572027.54,42512.0,105.0,0.0,Personal Auto,Four-Door Car,77.479316
AQ11656,Arizona,M,Bachelor,572027.54,0.0,61.0,0.0,Personal Auto,Four-Door Car,437.040616
KL14426,Nevada,F,Doctor,572027.54,83288.0,124.0,0.0,Personal Auto,SUV,353.397699
PG48617,California,M,High School or Below,572027.54,46267.0,72.0,0.0,Personal Auto,Four-Door Car,231.969205
QB24570,Oregon,F,Master,572027.54,0.0,122.0,0.0,Corporate Auto,Sports Car,650.52179
NI68379,Oregon,M,Master,572027.54,74424.0,81.0,0.0,Personal Auto,Four-Door Car,388.8
RS92763,Oregon,F,College,572027.54,0.0,72.0,0.0,Personal Auto,Four-Door Car,693.084662
PA75237,Nevada,M,Doctor,572027.54,58883.0,62.0,0.0,Corporate Auto,Two-Door Car,432.480275
LR35392,Oregon,M,High School or Below,572027.54,41539.0,116.0,0.0,Personal Auto,Four-Door Car,556.8
KC22636,California,F,High School or Below,572027.54,33881.0,68.0,0.0,Personal Auto,Four-Door Car,65.659137
IJ98317,California,F,Bachelor,572027.54,86448.0,90.0,0.0,Personal Auto,Four-Door Car,59.853369
DY49235,Arizona,F,College,572027.54,25237.0,69.0,0.0,Personal Auto,Four-Door Car,378.345883
EG94409,Nevada,F,High School or Below,572027.54,0.0,67.0,0.0,Special Auto,Four-Door Car,482.4
GB59748,Arizona,F,College,572027.54,49419.0,77.0,0.0,Personal Auto,Four-Door Car,203.296071
MP68135,Oregon,M,College,572027.54,90414.0,83.0,0.0,Personal Auto,Four-Door Car,398.4
CZ56843,California,M,College,572027.54,39930.0,86.0,0.0,Personal Auto,Four-Door Car,412.8
DJ47372,California,M,Doctor,572027.54,23202.0,96.0,0.0,Personal Auto,Four-Door Car,460.8
XZ51937,California,F,Master,572027.54,79487.0,114.0,0.0,Personal Auto,SUV,547.2
IZ27630,Oregon,M,Master,572027.54,68423.0,85.0,0.0,Personal Auto,Two-Door Car,324.413656
IM14119,Arizona,F,Bachelor,572027.54,84495.0,63.0,0.0,Special Auto,Two-Door Car,302.4
PN53766,California,M,Doctor,572027.54,43091.0,69.0,0.0,Corporate Auto,Four-Door Car,330.138332
DQ93036,Arizona,M,High School or Below,572027.54,41951.0,91.0,0.0,Personal Auto,Four-Door Car,40.536151
WA70405,Nevada,M,College,572027.54,89834.0,105.0,0.0,Personal Auto,SUV,504.0
NF51705,Nevada,M,High School or Below,572027.54,92157.0,69.0,0.0,Corporate Auto,Two-Door Car,270.381385
LR37068,Oregon,F,College,572027.54,35773.0,93.0,0.0,Personal Auto,Four-Door Car,446.4
EC18611,Nevada,M,High School or Below,572027.54,0.0,99.0,0.0,Personal Auto,Two-Door Car,475.2
NP88319,Oregon,F,High School or Below,572027.54,15850.0,61.0,0.0,Corporate Auto,Two-Door Car,314.528138
AA11235,Nevada,F,Bachelor,572027.54,11167.0,73.0,0.0,Personal Auto,Two-Door Car,350.4
DL55489,Oregon,M,High School or Below,572027.54,21195.0,72.0,0.0,Corporate Auto,Four-Door Car,345.6
UU53919,Oregon,F,Master,572027.54,27430.0,68.0,0.0,Personal Auto,Two-Door Car,184.955105
JI11950,California,F,High School or Below,572027.54,0.0,63.0,0.0,Personal Auto,Two-Door Car,302.4
QB82117,Oregon,M,High School or Below,572027.54,0.0,119.0,0.0,Personal Auto,Sports Car,571.2
MR33456,Washington,M,High School or Below,572027.54,59839.0,107.0,0.0,Personal Auto,SUV,513.6
YN17362,California,M,College,572027.54,0.0,73.0,0.0,Corporate Auto,Two-Door Car,350.4
UR73910,California,M,College,572027.54,38166.0,67.0,0.0,Corporate Auto,Four-Door Car,236.842746
KG63751,Washington,M,High School or Below,572027.54,0.0,95.0,0.0,Personal Auto,Four-Door Car,456.0
NK39001,Oregon,F,Bachelor,572027.54,13457.0,94.0,0.0,Personal Auto,Two-Door Car,285.825083
HR85493,California,M,College,572027.54,0.0,68.0,0.0,Personal Auto,Two-Door Car,326.4
QC50643,California,F,Bachelor,572027.54,52721.0,136.0,0.0,Personal Auto,SUV,550.127548
LO90345,Oregon,F,College,572027.54,22012.0,185.0,0.0,Corporate Auto,Luxury SUV,75.698305
WK64739,Arizona,F,Bachelor,572027.54,19864.0,63.0,0.0,Corporate Auto,Four-Door Car,352.394515
QK88438,Arizona,F,College,572027.54,55289.0,67.0,0.0,Personal Auto,Four-Door Car,134.124254
QX42433,California,M,College,572027.54,30449.0,92.0,0.0,Personal Auto,Four-Door Car,501.092992
BH52611,California,F,Bachelor,572027.54,27362.0,144.0,0.0,Personal Auto,SUV,422.78411
SA77508,Oregon,F,High School or Below,572027.54,29460.0,72.0,0.0,Personal Auto,Four-Door Car,29.303915
HD99234,Oregon,F,College,572027.54,0.0,94.0,0.0,Personal Auto,Four-Door Car,451.2
DE37110,California,M,Master,572027.54,42532.0,118.0,0.0,Personal Auto,Sports Car,200.641734
DJ93289,California,F,High School or Below,572027.54,66707.0,61.0,0.0,Personal Auto,Two-Door Car,71.980757
AC40767,Washington,M,Bachelor,572027.54,68041.0,64.0,0.0,Personal Auto,Two-Door Car,165.570243
GA79817,Arizona,M,Bachelor,572027.54,0.0,65.0,0.0,Corporate Auto,Four-Door Car,468.0
QH62059,California,M,Bachelor,572027.54,0.0,64.0,0.0,Personal Auto,Four-Door Car,307.2
ZS35053,Arizona,M,High School or Below,572027.54,40968.0,97.0,0.0,Personal Auto,Four-Door Car,465.6
II37804,Nevada,M,Bachelor,572027.54,39913.0,106.0,0.0,Personal Auto,SUV,344.765129
GE63585,California,M,Bachelor,572027.54,31710.0,62.0,0.0,Corporate Auto,Two-Door Car,199.551735
UV86903,California,F,Bachelor,572027.54,0.0,73.0,0.0,Personal Auto,Two-Door Car,350.4
JL71713,California,F,Bachelor,572027.54,89113.0,78.0,0.0,Personal Auto,Four-Door Car,219.362643
DO60145,Arizona,M,College,572027.54,0.0,122.0,0.0,Personal Auto,SUV,725.870693
FC59209,California,F,Bachelor,572027.54,0.0,67.0,0.0,Personal Auto,Four-Door Car,321.6
XQ74827,Arizona,F,High School or Below,572027.54,38688.0,249.0,0.0,Special Auto,Luxury Car,2294.631639
EY13576,Oregon,F,College,572027.54,0.0,110.0,0.0,Personal Auto,SUV,528.0
US82810,California,F,Bachelor,572027.54,0.0,127.0,0.0,Corporate Auto,SUV,609.6
RC61383,Oregon,M,High School or Below,572027.54,28014.0,104.0,0.0,Personal Auto,SUV,631.594469
PO80505,Nevada,F,College,572027.54,14170.0,109.0,0.0,Personal Auto,SUV,523.2
MD17521,Oregon,M,High School or Below,572027.54,64825.0,129.0,0.0,Personal Auto,SUV,359.484342
YV93921,California,M,Bachelor,572027.54,77357.0,67.0,0.0,Personal Auto,Four-Door Car,29.884537
JP64518,Nevada,M,Bachelor,572027.54,21629.0,62.0,0.0,Corporate Auto,Two-Door Car,298.626189
OI98135,Washington,M,High School or Below,572027.54,25927.0,103.0,0.0,Personal Auto,SUV,674.973614
XS97845,Oregon,M,College,572027.54,44388.0,113.0,0.0,Personal Auto,Four-Door Car,496.843023
DL20327,Oregon,F,College,572027.54,54539.0,63.0,0.0,Personal Auto,Four-Door Car,287.453171
